League Name,Date,Home Team,Away Team,Home Score,Away Score
Trendyol Süper Lig,15.11.2008 19:00,FENERBAHÇE,ANKARASPOR A.Ş.,2,0
Trendyol Süper Lig,16.11.2008 14:00,ESKİŞEHİRSPOR,MKE ANKARAGÜCÜ,1,3
Trendyol Süper Lig,16.11.2008 14:00,SİVASSPOR,KONYASPOR,1,0
Trendyol Süper Lig,16.11.2008 14:00,HACETTEPE SPOR,GAZİANTEPSPOR,0,0
Trendyol Süper Lig,16.11.2008 14:00,KAYSERİSPOR,ANTALYASPOR A.Ş.,0,0
Trendyol Süper Lig,16.11.2008 15:00,BURSASPOR,BEŞİKTAŞ A.Ş.,0,0
Trendyol Süper Lig,16.11.2008 19:00,GALATASARAY A.Ş.,BÜYÜKŞEHİR BLD.SPOR,2,0
Trendyol Süper Lig,22.11.2008 14:00,GAZİANTEPSPOR,GENÇLERBİRLİĞİ,2,0
Trendyol Süper Lig,22.11.2008 14:00,ANTALYASPOR A.Ş.,KOCAELİSPOR,0,0
Trendyol Süper Lig,22.11.2008 15:00,MKE ANKARAGÜCÜ,FENERBAHÇE,0,0
Trendyol Süper Lig,22.11.2008 19:00,ANKARASPOR A.Ş.,GALATASARAY A.Ş.,0,0
Trendyol Süper Lig,23.11.2008 14:00,KONYASPOR,KAYSERİSPOR,0,0
Trendyol Süper Lig,23.11.2008 14:00,DENİZLİSPOR,BURSASPOR,4,3
Trendyol Süper Lig,23.11.2008 14:00,BÜYÜKŞEHİR BLD.SPOR,HACETTEPE SPOR,1,0
Trendyol Süper Lig,23.11.2008 15:00,TRABZONSPOR A.Ş.,SİVASSPOR,0,0
Trendyol Süper Lig,23.11.2008 19:00,BEŞİKTAŞ A.Ş.,ESKİŞEHİRSPOR,2,0
Trendyol Süper Lig,28.11.2008 20:00,KAYSERİSPOR,TRABZONSPOR A.Ş.,1,1
Trendyol Süper Lig,29.11.2008 14:00,ANKARASPOR A.Ş.,MKE ANKARAGÜCÜ,0,1
Trendyol Süper Lig,29.11.2008 14:00,ESKİŞEHİRSPOR,DENİZLİSPOR,4,3
Trendyol Süper Lig,29.11.2008 14:04,SİVASSPOR,GAZİANTEPSPOR,3,0
Trendyol Süper Lig,29.11.2008 19:00,FENERBAHÇE,BEŞİKTAŞ A.Ş.,2,1
Trendyol Süper Lig,30.11.2008 14:00,BURSASPOR,ANTALYASPOR A.Ş.,1,1
Trendyol Süper Lig,30.11.2008 14:00,KOCAELİSPOR,KONYASPOR,3,0
Trendyol Süper Lig,30.11.2008 14:00,GENÇLERBİRLİĞİ,BÜYÜKŞEHİR BLD.SPOR,0,0
Trendyol Süper Lig,30.11.2008 19:00,GALATASARAY A.Ş.,HACETTEPE SPOR,3,1
Trendyol Süper Lig,05.12.2008 20:00,DENİZLİSPOR,FENERBAHÇE,0,1
Trendyol Süper Lig,06.12.2008 14:00,HACETTEPE SPOR,GENÇLERBİRLİĞİ,0,3
Trendyol Süper Lig,06.12.2008 14:00,GAZİANTEPSPOR,KAYSERİSPOR,0,0
Trendyol Süper Lig,06.12.2008 14:00,ANTALYASPOR A.Ş.,ESKİŞEHİRSPOR,0,0
Trendyol Süper Lig,06.12.2008 19:00,BEŞİKTAŞ A.Ş.,ANKARASPOR A.Ş.,1,3
Trendyol Süper Lig,07.12.2008 14:00,BÜYÜKŞEHİR BLD.SPOR,SİVASSPOR,0,3
Trendyol Süper Lig,07.12.2008 14:00,KONYASPOR,BURSASPOR,0,0
Trendyol Süper Lig,07.12.2008 15:00,TRABZONSPOR A.Ş.,KOCAELİSPOR,2,1
Trendyol Süper Lig,07.12.2008 19:00,MKE ANKARAGÜCÜ,GALATASARAY A.Ş.,0,3
Trendyol Süper Lig,12.12.2008 20:00,GENÇLERBİRLİĞİ,GALATASARAY A.Ş.,1,3
Trendyol Süper Lig,13.12.2008 14:00,SİVASSPOR,HACETTEPE SPOR,2,1
Trendyol Süper Lig,13.12.2008 14:00,KAYSERİSPOR,BÜYÜKŞEHİR BLD.SPOR,2,0
Trendyol Süper Lig,13.12.2008 15:00,BURSASPOR,TRABZONSPOR A.Ş.,2,1
Trendyol Süper Lig,13.12.2008 19:00,BEŞİKTAŞ A.Ş.,MKE ANKARAGÜCÜ,1,0
Trendyol Süper Lig,14.12.2008 14:00,KOCAELİSPOR,GAZİANTEPSPOR,2,5
Trendyol Süper Lig,14.12.2008 14:00,ANKARASPOR A.Ş.,DENİZLİSPOR,2,0
Trendyol Süper Lig,14.12.2008 14:00,ESKİŞEHİRSPOR,KONYASPOR,0,0
Trendyol Süper Lig,14.12.2008 19:00,FENERBAHÇE,ANTALYASPOR A.Ş.,2,0
Trendyol Süper Lig,19.12.2008 20:00,KONYASPOR,FENERBAHÇE,1,2
Trendyol Süper Lig,20.12.2008 14:00,BÜYÜKŞEHİR BLD.SPOR,KOCAELİSPOR,5,0
Trendyol Süper Lig,20.12.2008 14:00,HACETTEPE SPOR,KAYSERİSPOR,0,3
Trendyol Süper Lig,20.12.2008 19:00,TRABZONSPOR A.Ş.,ESKİŞEHİRSPOR,2,1
Trendyol Süper Lig,21.12.2008 14:00,DENİZLİSPOR,MKE ANKARAGÜCÜ,1,1
Trendyol Süper Lig,21.12.2008 14:00,GENÇLERBİRLİĞİ,SİVASSPOR,1,2
Trendyol Süper Lig,21.12.2008 14:00,ANTALYASPOR A.Ş.,ANKARASPOR A.Ş.,1,1
Trendyol Süper Lig,21.12.2008 15:00,GAZİANTEPSPOR,BURSASPOR,2,0
Trendyol Süper Lig,21.12.2008 19:00,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,4,2
Trendyol Süper Lig,23.01.2009 20:00,ANKARASPOR A.Ş.,KONYASPOR,3,0
Trendyol Süper Lig,24.01.2009 14:00,SİVASSPOR,GALATASARAY A.Ş.,2,0
Trendyol Süper Lig,24.01.2009 14:00,ESKİŞEHİRSPOR,GAZİANTEPSPOR,1,1
Trendyol Süper Lig,24.01.2009 14:00,KAYSERİSPOR,GENÇLERBİRLİĞİ,1,3
Trendyol Süper Lig,24.01.2009 14:00,MKE ANKARAGÜCÜ,ANTALYASPOR A.Ş.,0,1
Trendyol Süper Lig,24.01.2009 19:00,BEŞİKTAŞ A.Ş.,DENİZLİSPOR,1,0
Trendyol Süper Lig,25.01.2009 14:00,BURSASPOR,BÜYÜKŞEHİR BLD.SPOR,2,0
Trendyol Süper Lig,25.01.2009 14:00,KOCAELİSPOR,HACETTEPE SPOR,4,0
Trendyol Süper Lig,25.01.2009 19:00,FENERBAHÇE,TRABZONSPOR A.Ş.,0,0
Trendyol Süper Lig,31.01.2009 13:30,KAYSERİSPOR,SİVASSPOR,0,0
Trendyol Süper Lig,31.01.2009 14:00,KOCAELİSPOR,GENÇLERBİRLİĞİ,0,2
Trendyol Süper Lig,31.01.2009 16:00,ANKARASPOR A.Ş.,TRABZONSPOR A.Ş.,0,2
Trendyol Süper Lig,31.01.2009 19:00,DENİZLİSPOR,GALATASARAY A.Ş.,0,2
Trendyol Süper Lig,01.02.2009 14:00,BURSASPOR,HACETTEPE SPOR,0,0
Trendyol Süper Lig,01.02.2009 14:00,ESKİŞEHİRSPOR,BÜYÜKŞEHİR BLD.SPOR,6,1
Trendyol Süper Lig,01.02.2009 14:00,MKE ANKARAGÜCÜ,KONYASPOR,1,3
Trendyol Süper Lig,01.02.2009 17:00,FENERBAHÇE,GAZİANTEPSPOR,1,1
Trendyol Süper Lig,01.02.2009 20:00,BEŞİKTAŞ A.Ş.,ANTALYASPOR A.Ş.,1,0
Trendyol Süper Lig,06.02.2009 20:00,TRABZONSPOR A.Ş.,MKE ANKARAGÜCÜ,2,1
Trendyol Süper Lig,07.02.2009 14:00,HACETTEPE SPOR,ESKİŞEHİRSPOR,2,2
Trendyol Süper Lig,07.02.2009 15:00,SİVASSPOR,KOCAELİSPOR,2,0
Trendyol Süper Lig,07.02.2009 19:00,GALATASARAY A.Ş.,KAYSERİSPOR,1,1
Trendyol Süper Lig,08.02.2009 14:00,GENÇLERBİRLİĞİ,BURSASPOR,1,2
Trendyol Süper Lig,08.02.2009 14:00,GAZİANTEPSPOR,ANKARASPOR A.Ş.,2,0
Trendyol Süper Lig,08.02.2009 14:00,ANTALYASPOR A.Ş.,DENİZLİSPOR,2,1
Trendyol Süper Lig,08.02.2009 15:00,KONYASPOR,BEŞİKTAŞ A.Ş.,0,0
Trendyol Süper Lig,08.02.2009 19:00,BÜYÜKŞEHİR BLD.SPOR,FENERBAHÇE,2,0
Trendyol Süper Lig,14.02.2009 14:00,ESKİŞEHİRSPOR,GENÇLERBİRLİĞİ,0,0
Trendyol Süper Lig,14.02.2009 14:00,MKE ANKARAGÜCÜ,GAZİANTEPSPOR,3,1
Trendyol Süper Lig,14.02.2009 15:00,ANTALYASPOR A.Ş.,GALATASARAY A.Ş.,1,0
Trendyol Süper Lig,14.02.2009 19:00,FENERBAHÇE,HACETTEPE SPOR,7,0
Trendyol Süper Lig,15.02.2009 14:00,ANKARASPOR A.Ş.,BÜYÜKŞEHİR BLD.SPOR,1,2
Trendyol Süper Lig,15.02.2009 14:00,DENİZLİSPOR,KONYASPOR,2,1
Trendyol Süper Lig,15.02.2009 14:00,KOCAELİSPOR,KAYSERİSPOR,1,2
Trendyol Süper Lig,15.02.2009 15:00,BURSASPOR,SİVASSPOR,1,1
Trendyol Süper Lig,15.02.2009 19:00,BEŞİKTAŞ A.Ş.,TRABZONSPOR A.Ş.,1,1
Trendyol Süper Lig,20.02.2009 20:00,GAZİANTEPSPOR,BEŞİKTAŞ A.Ş.,0,3
Trendyol Süper Lig,21.02.2009 14:00,KONYASPOR,ANTALYASPOR A.Ş.,2,0
Trendyol Süper Lig,21.02.2009 14:00,BÜYÜKŞEHİR BLD.SPOR,MKE ANKARAGÜCÜ,1,2
Trendyol Süper Lig,21.02.2009 14:00,KAYSERİSPOR,BURSASPOR,0,0
Trendyol Süper Lig,21.02.2009 15:00,TRABZONSPOR A.Ş.,DENİZLİSPOR,0,2
Trendyol Süper Lig,21.02.2009 19:00,GENÇLERBİRLİĞİ,FENERBAHÇE,1,0
Trendyol Süper Lig,22.02.2009 14:00,HACETTEPE SPOR,ANKARASPOR A.Ş.,3,1
Trendyol Süper Lig,22.02.2009 15:00,SİVASSPOR,ESKİŞEHİRSPOR,1,0
Trendyol Süper Lig,22.02.2009 19:00,GALATASARAY A.Ş.,KOCAELİSPOR,2,5
Trendyol Süper Lig,27.02.2009 20:00,BEŞİKTAŞ A.Ş.,BÜYÜKŞEHİR BLD.SPOR,2,1
Trendyol Süper Lig,28.02.2009 13:30,ESKİŞEHİRSPOR,KAYSERİSPOR,1,0
Trendyol Süper Lig,28.02.2009 13:30,ANKARASPOR A.Ş.,GENÇLERBİRLİĞİ,0,0
Trendyol Süper Lig,28.02.2009 13:30,DENİZLİSPOR,GAZİANTEPSPOR,2,0
Trendyol Süper Lig,28.02.2009 19:00,FENERBAHÇE,SİVASSPOR,4,2
Trendyol Süper Lig,01.03.2009 13:30,BURSASPOR,KOCAELİSPOR,1,1
Trendyol Süper Lig,01.03.2009 13:30,MKE ANKARAGÜCÜ,HACETTEPE SPOR,1,0
Trendyol Süper Lig,01.03.2009 15:15,ANTALYASPOR A.Ş.,TRABZONSPOR A.Ş.,0,1
Trendyol Süper Lig,01.03.2009 19:00,KONYASPOR,GALATASARAY A.Ş.,0,1
Trendyol Süper Lig,06.03.2009 20:00,GALATASARAY A.Ş.,BURSASPOR,2,1
Trendyol Süper Lig,07.03.2009 13:30,BÜYÜKŞEHİR BLD.SPOR,DENİZLİSPOR,0,2
Trendyol Süper Lig,07.03.2009 13:30,GAZİANTEPSPOR,ANTALYASPOR A.Ş.,1,1
Trendyol Süper Lig,07.03.2009 15:15,TRABZONSPOR A.Ş.,KONYASPOR,0,1
Trendyol Süper Lig,07.03.2009 19:00,HACETTEPE SPOR,BEŞİKTAŞ A.Ş.,2,3
Trendyol Süper Lig,08.03.2009 13:30,KOCAELİSPOR,ESKİŞEHİRSPOR,1,0
Trendyol Süper Lig,08.03.2009 13:30,GENÇLERBİRLİĞİ,MKE ANKARAGÜCÜ,2,0
Trendyol Süper Lig,08.03.2009 15:15,SİVASSPOR,ANKARASPOR A.Ş.,1,1
Trendyol Süper Lig,08.03.2009 19:00,KAYSERİSPOR,FENERBAHÇE,0,2
Trendyol Süper Lig,13.03.2009 20:00,FENERBAHÇE,KOCAELİSPOR,1,1
Trendyol Süper Lig,14.03.2009 13:30,ANTALYASPOR A.Ş.,BÜYÜKŞEHİR BLD.SPOR,1,0
Trendyol Süper Lig,14.03.2009 13:30,KONYASPOR,GAZİANTEPSPOR,2,3
Trendyol Süper Lig,14.03.2009 15:15,MKE ANKARAGÜCÜ,SİVASSPOR,0,2
Trendyol Süper Lig,14.03.2009 19:00,BEŞİKTAŞ A.Ş.,GENÇLERBİRLİĞİ,3,0
Trendyol Süper Lig,15.03.2009 13:30,ESKİŞEHİRSPOR,BURSASPOR,1,2
Trendyol Süper Lig,15.03.2009 13:30,DENİZLİSPOR,HACETTEPE SPOR,0,0
Trendyol Süper Lig,15.03.2009 15:15,ANKARASPOR A.Ş.,KAYSERİSPOR,2,2
Trendyol Süper Lig,15.03.2009 19:00,TRABZONSPOR A.Ş.,GALATASARAY A.Ş.,2,2
Trendyol Süper Lig,20.03.2009 20:00,BURSASPOR,FENERBAHÇE,2,1
Trendyol Süper Lig,21.03.2009 13:30,KOCAELİSPOR,ANKARASPOR A.Ş.,3,1
Trendyol Süper Lig,21.03.2009 13:30,HACETTEPE SPOR,ANTALYASPOR A.Ş.,1,2
Trendyol Süper Lig,21.03.2009 13:30,KAYSERİSPOR,MKE ANKARAGÜCÜ,2,0
Trendyol Süper Lig,21.03.2009 13:30,BÜYÜKŞEHİR BLD.SPOR,KONYASPOR,2,0
Trendyol Süper Lig,21.03.2009 15:15,GAZİANTEPSPOR,TRABZONSPOR A.Ş.,3,2
Trendyol Süper Lig,21.03.2009 19:00,SİVASSPOR,BEŞİKTAŞ A.Ş.,1,1
Trendyol Süper Lig,22.03.2009 13:30,GENÇLERBİRLİĞİ,DENİZLİSPOR,0,0
Trendyol Süper Lig,22.03.2009 19:00,GALATASARAY A.Ş.,ESKİŞEHİRSPOR,0,1
Trendyol Süper Lig,04.04.2009 13:30,KONYASPOR,HACETTEPE SPOR,2,0
Trendyol Süper Lig,04.04.2009 13:30,ANKARASPOR A.Ş.,BURSASPOR,0,2
Trendyol Süper Lig,04.04.2009 16:15,DENİZLİSPOR,SİVASSPOR,0,2
Trendyol Süper Lig,04.04.2009 20:04,BEŞİKTAŞ A.Ş.,KAYSERİSPOR,1,0
Trendyol Süper Lig,05.04.2009 13:30,ANTALYASPOR A.Ş.,GENÇLERBİRLİĞİ,4,2
Trendyol Süper Lig,05.04.2009 13:30,MKE ANKARAGÜCÜ,KOCAELİSPOR,4,0
Trendyol Süper Lig,05.04.2009 15:15,TRABZONSPOR A.Ş.,BÜYÜKŞEHİR BLD.SPOR,0,0
Trendyol Süper Lig,05.04.2009 19:00,FENERBAHÇE,ESKİŞEHİRSPOR,2,1
Trendyol Süper Lig,06.04.2009 20:00,GAZİANTEPSPOR,GALATASARAY A.Ş.,0,1
Trendyol Süper Lig,10.04.2009 20:00,KOCAELİSPOR,BEŞİKTAŞ A.Ş.,1,3
Trendyol Süper Lig,11.04.2009 13:30,BURSASPOR,MKE ANKARAGÜCÜ,2,0
Trendyol Süper Lig,11.04.2009 13:30,BÜYÜKŞEHİR BLD.SPOR,GAZİANTEPSPOR,1,1
Trendyol Süper Lig,11.04.2009 15:15,SİVASSPOR,ANTALYASPOR A.Ş.,1,0
Trendyol Süper Lig,11.04.2009 19:00,HACETTEPE SPOR,TRABZONSPOR A.Ş.,1,4
Trendyol Süper Lig,12.04.2009 13:30,GENÇLERBİRLİĞİ,KONYASPOR,1,0
Trendyol Süper Lig,12.04.2009 13:30,KAYSERİSPOR,DENİZLİSPOR,2,0
Trendyol Süper Lig,12.04.2009 13:30,ESKİŞEHİRSPOR,ANKARASPOR A.Ş.,2,0
Trendyol Süper Lig,12.04.2009 19:00,GALATASARAY A.Ş.,FENERBAHÇE,0,0
Trendyol Süper Lig,17.04.2009 20:00,TRABZONSPOR A.Ş.,GENÇLERBİRLİĞİ,2,0
Trendyol Süper Lig,18.04.2009 16:15,KONYASPOR,SİVASSPOR,0,0
Trendyol Süper Lig,18.04.2009 20:00,ANKARASPOR A.Ş.,FENERBAHÇE,1,0
Trendyol Süper Lig,19.04.2009 14:00,MKE ANKARAGÜCÜ,ESKİŞEHİRSPOR,3,2
Trendyol Süper Lig,19.04.2009 14:00,GAZİANTEPSPOR,HACETTEPE SPOR,0,0
Trendyol Süper Lig,19.04.2009 14:00,DENİZLİSPOR,KOCAELİSPOR,2,1
Trendyol Süper Lig,19.04.2009 14:00,ANTALYASPOR A.Ş.,KAYSERİSPOR,2,1
Trendyol Süper Lig,19.04.2009 16:15,BÜYÜKŞEHİR BLD.SPOR,GALATASARAY A.Ş.,0,1
Trendyol Süper Lig,19.04.2009 20:00,BEŞİKTAŞ A.Ş.,BURSASPOR,0,0
Trendyol Süper Lig,25.04.2009 14:00,HACETTEPE SPOR,BÜYÜKŞEHİR BLD.SPOR,2,1
Trendyol Süper Lig,25.04.2009 16:15,SİVASSPOR,TRABZONSPOR A.Ş.,3,0
Trendyol Süper Lig,25.04.2009 20:00,FENERBAHÇE,MKE ANKARAGÜCÜ,1,2
Trendyol Süper Lig,26.04.2009 14:00,GENÇLERBİRLİĞİ,GAZİANTEPSPOR,1,0
Trendyol Süper Lig,26.04.2009 14:00,KAYSERİSPOR,KONYASPOR,1,1
Trendyol Süper Lig,26.04.2009 14:00,BURSASPOR,DENİZLİSPOR,2,0
Trendyol Süper Lig,26.04.2009 14:00,KOCAELİSPOR,ANTALYASPOR A.Ş.,1,0
Trendyol Süper Lig,26.04.2009 16:15,ESKİŞEHİRSPOR,BEŞİKTAŞ A.Ş.,0,2
Trendyol Süper Lig,26.04.2009 20:00,GALATASARAY A.Ş.,ANKARASPOR A.Ş.,1,1
Trendyol Süper Lig,01.05.2009 20:00,HACETTEPE SPOR,GALATASARAY A.Ş.,2,0
Trendyol Süper Lig,02.05.2009 20:00,TRABZONSPOR A.Ş.,KAYSERİSPOR,4,1
Trendyol Süper Lig,03.05.2009 15:00,GAZİANTEPSPOR,SİVASSPOR,2,1
Trendyol Süper Lig,03.05.2009 15:00,ANTALYASPOR A.Ş.,BURSASPOR,2,3
Trendyol Süper Lig,03.05.2009 15:00,KONYASPOR,KOCAELİSPOR,2,0
Trendyol Süper Lig,03.05.2009 15:00,BÜYÜKŞEHİR BLD.SPOR,GENÇLERBİRLİĞİ,3,1
Trendyol Süper Lig,03.05.2009 15:00,MKE ANKARAGÜCÜ,ANKARASPOR A.Ş.,1,0
Trendyol Süper Lig,03.05.2009 15:00,DENİZLİSPOR,ESKİŞEHİRSPOR,3,2
Trendyol Süper Lig,03.05.2009 20:00,BEŞİKTAŞ A.Ş.,FENERBAHÇE,1,2
Trendyol Süper Lig,09.05.2009 19:00,GENÇLERBİRLİĞİ,HACETTEPE SPOR,3,1
Trendyol Süper Lig,09.05.2009 19:00,SİVASSPOR,BÜYÜKŞEHİR BLD.SPOR,1,2
Trendyol Süper Lig,09.05.2009 19:00,ANKARASPOR A.Ş.,BEŞİKTAŞ A.Ş.,1,4
Trendyol Süper Lig,09.05.2009 19:00,FENERBAHÇE,DENİZLİSPOR,1,0
Trendyol Süper Lig,09.05.2009 19:00,GALATASARAY A.Ş.,MKE ANKARAGÜCÜ,1,0
Trendyol Süper Lig,09.05.2009 19:00,KOCAELİSPOR,TRABZONSPOR A.Ş.,1,3
Trendyol Süper Lig,09.05.2009 19:00,BURSASPOR,KONYASPOR,3,0
Trendyol Süper Lig,09.05.2009 19:00,ESKİŞEHİRSPOR,ANTALYASPOR A.Ş.,2,0
Trendyol Süper Lig,10.05.2009 19:00,KAYSERİSPOR,GAZİANTEPSPOR,3,0
Trendyol Süper Lig,16.05.2009 20:00,HACETTEPE SPOR,SİVASSPOR,1,2
Trendyol Süper Lig,17.05.2009 20:00,ANTALYASPOR A.Ş.,FENERBAHÇE,1,1
Trendyol Süper Lig,17.05.2009 20:00,GAZİANTEPSPOR,KOCAELİSPOR,5,2
Trendyol Süper Lig,17.05.2009 20:00,GALATASARAY A.Ş.,GENÇLERBİRLİĞİ,2,1
Trendyol Süper Lig,17.05.2009 20:00,DENİZLİSPOR,ANKARASPOR A.Ş.,2,0
Trendyol Süper Lig,17.05.2009 20:00,KONYASPOR,ESKİŞEHİRSPOR,1,2
Trendyol Süper Lig,17.05.2009 20:00,BÜYÜKŞEHİR BLD.SPOR,KAYSERİSPOR,1,0
Trendyol Süper Lig,17.05.2009 20:00,MKE ANKARAGÜCÜ,BEŞİKTAŞ A.Ş.,1,3
Trendyol Süper Lig,17.05.2009 20:05,TRABZONSPOR A.Ş.,BURSASPOR,1,0
Trendyol Süper Lig,23.05.2009 20:00,KAYSERİSPOR,HACETTEPE SPOR,1,0
Trendyol Süper Lig,24.05.2009 20:00,KOCAELİSPOR,BÜYÜKŞEHİR BLD.SPOR,2,3
Trendyol Süper Lig,24.05.2009 20:00,FENERBAHÇE,KONYASPOR,4,2
Trendyol Süper Lig,24.05.2009 20:00,BEŞİKTAŞ A.Ş.,GALATASARAY A.Ş.,2,1
Trendyol Süper Lig,24.05.2009 20:00,MKE ANKARAGÜCÜ,DENİZLİSPOR,3,0
Trendyol Süper Lig,24.05.2009 20:00,SİVASSPOR,GENÇLERBİRLİĞİ,3,2
Trendyol Süper Lig,24.05.2009 20:00,BURSASPOR,GAZİANTEPSPOR,2,2
Trendyol Süper Lig,24.05.2009 20:00,ESKİŞEHİRSPOR,TRABZONSPOR A.Ş.,2,5
Trendyol Süper Lig,24.05.2009 20:00,ANKARASPOR A.Ş.,ANTALYASPOR A.Ş.,0,0
Trendyol Süper Lig,29.05.2009 20:00,GAZİANTEPSPOR,ESKİŞEHİRSPOR,1,1
Trendyol Süper Lig,29.05.2009 20:00,HACETTEPE SPOR,KOCAELİSPOR,0,4
Trendyol Süper Lig,30.05.2009 20:00,GALATASARAY A.Ş.,SİVASSPOR,2,1
Trendyol Süper Lig,30.05.2009 20:00,GENÇLERBİRLİĞİ,KAYSERİSPOR,0,4
Trendyol Süper Lig,30.05.2009 20:00,ANTALYASPOR A.Ş.,MKE ANKARAGÜCÜ,1,0
Trendyol Süper Lig,30.05.2009 20:00,KONYASPOR,ANKARASPOR A.Ş.,3,0
Trendyol Süper Lig,30.05.2009 20:00,TRABZONSPOR A.Ş.,FENERBAHÇE,1,2
Trendyol Süper Lig,30.05.2009 20:00,BÜYÜKŞEHİR BLD.SPOR,BURSASPOR,0,1
Trendyol Süper Lig,30.05.2009 20:00,DENİZLİSPOR,BEŞİKTAŞ A.Ş.,1,2
Trendyol Süper Lig,07.08.2009 21:00,BÜYÜKŞEHİR BLD.SPOR,BEŞİKTAŞ A.Ş.,1,1
Trendyol Süper Lig,08.08.2009 21:00,ANTALYASPOR A.Ş.,ANKARASPOR A.Ş.,3,0
Trendyol Süper Lig,08.08.2009 21:00,DİYARBAKIRSPOR,MKE ANKARAGÜCÜ,2,2
Trendyol Süper Lig,08.08.2009 21:00,SİVASSPOR,TRABZONSPOR A.Ş.,1,2
Trendyol Süper Lig,09.08.2009 19:30,GAZİANTEPSPOR,GALATASARAY A.Ş.,2,3
Trendyol Süper Lig,09.08.2009 21:00,GENÇLERBİRLİĞİ,KAYSERİSPOR,0,0
Trendyol Süper Lig,09.08.2009 21:00,BURSASPOR,KASIMPAŞA,2,1
Trendyol Süper Lig,09.08.2009 21:00,MANİSASPOR,ESKİŞEHİRSPOR,0,0
Trendyol Süper Lig,09.08.2009 21:45,DENİZLİSPOR,FENERBAHÇE,0,2
Trendyol Süper Lig,15.08.2009 19:30,TRABZONSPOR A.Ş.,DİYARBAKIRSPOR,1,2
Trendyol Süper Lig,15.08.2009 21:00,MKE ANKARAGÜCÜ,MANİSASPOR,1,1
Trendyol Süper Lig,15.08.2009 21:45,GALATASARAY A.Ş.,DENİZLİSPOR,4,1
Trendyol Süper Lig,16.08.2009 21:00,ANKARASPOR A.Ş.,GENÇLERBİRLİĞİ,0,3
Trendyol Süper Lig,16.08.2009 21:00,ESKİŞEHİRSPOR,BURSASPOR,3,2
Trendyol Süper Lig,16.08.2009 21:00,KAYSERİSPOR,GAZİANTEPSPOR,1,1
Trendyol Süper Lig,16.08.2009 21:00,KASIMPAŞA,BÜYÜKŞEHİR BLD.SPOR,1,3
Trendyol Süper Lig,16.08.2009 21:00,FENERBAHÇE,SİVASSPOR,3,0
Trendyol Süper Lig,17.08.2009 21:00,BEŞİKTAŞ A.Ş.,ANTALYASPOR A.Ş.,2,0
Trendyol Süper Lig,22.08.2009 21:00,GENÇLERBİRLİĞİ,BEŞİKTAŞ A.Ş.,0,0
Trendyol Süper Lig,22.08.2009 21:00,BURSASPOR,MKE ANKARAGÜCÜ,1,0
Trendyol Süper Lig,22.08.2009 21:00,BÜYÜKŞEHİR BLD.SPOR,ESKİŞEHİRSPOR,0,0
Trendyol Süper Lig,23.08.2009 21:00,GAZİANTEPSPOR,ANKARASPOR A.Ş.,3,0
Trendyol Süper Lig,23.08.2009 21:00,ANTALYASPOR A.Ş.,KASIMPAŞA,2,0
Trendyol Süper Lig,23.08.2009 21:00,GALATASARAY A.Ş.,KAYSERİSPOR,4,1
Trendyol Süper Lig,23.08.2009 21:00,MANİSASPOR,TRABZONSPOR A.Ş.,1,0
Trendyol Süper Lig,24.08.2009 21:00,DİYARBAKIRSPOR,FENERBAHÇE,1,3
Trendyol Süper Lig,16.09.2009 21:00,DENİZLİSPOR,SİVASSPOR,1,1
Trendyol Süper Lig,28.08.2009 21:03,BEŞİKTAŞ A.Ş.,GAZİANTEPSPOR,0,0
Trendyol Süper Lig,29.08.2009 21:00,ESKİŞEHİRSPOR,ANTALYASPOR A.Ş.,2,1
Trendyol Süper Lig,29.08.2009 21:00,MKE ANKARAGÜCÜ,BÜYÜKŞEHİR BLD.SPOR,2,2
Trendyol Süper Lig,29.08.2009 21:00,KAYSERİSPOR,DENİZLİSPOR,3,0
Trendyol Süper Lig,30.08.2009 21:00,SİVASSPOR,DİYARBAKIRSPOR,0,2
Trendyol Süper Lig,30.08.2009 21:00,KASIMPAŞA,GENÇLERBİRLİĞİ,0,4
Trendyol Süper Lig,30.08.2009 21:00,TRABZONSPOR A.Ş.,BURSASPOR,1,1
Trendyol Süper Lig,30.08.2009 21:00,FENERBAHÇE,MANİSASPOR,2,1
Trendyol Süper Lig,31.08.2009 21:00,ANKARASPOR A.Ş.,GALATASARAY A.Ş.,0,3
Trendyol Süper Lig,12.09.2009 21:00,KAYSERİSPOR,ANKARASPOR A.Ş.,3,0
Trendyol Süper Lig,12.09.2009 21:00,GALATASARAY A.Ş.,BEŞİKTAŞ A.Ş.,3,0
Trendyol Süper Lig,12.09.2009 21:00,DENİZLİSPOR,DİYARBAKIRSPOR,0,0
Trendyol Süper Lig,12.09.2009 21:00,MANİSASPOR,SİVASSPOR,3,1
Trendyol Süper Lig,13.09.2009 17:00,BÜYÜKŞEHİR BLD.SPOR,TRABZONSPOR A.Ş.,1,6
Trendyol Süper Lig,13.09.2009 21:00,GAZİANTEPSPOR,KASIMPAŞA,1,0
Trendyol Süper Lig,13.09.2009 21:00,GENÇLERBİRLİĞİ,ESKİŞEHİRSPOR,2,2
Trendyol Süper Lig,13.09.2009 21:00,ANTALYASPOR A.Ş.,MKE ANKARAGÜCÜ,1,0
Trendyol Süper Lig,13.09.2009 21:00,BURSASPOR,FENERBAHÇE,0,1
